Link	Type	Score	CLR_score	ELNET_score	GENIE3_score	MI_score	NARROMI_score	PCOR_score	PEARSON_score	TOMSimilarity_score	PLSNET_score	SPEARMAN_score	TIGRESS_score	irp_score
binding	0.0	0.6179245283018868	0.44658883256697357	0.9303571428571429	0.042140425895664156	0.40287865281050494	0.1863302785641102	0.01985816893216406	0.8008981116129407	0.24744905341149614	0.12433146914253763	0.7220833928130312	0.08695434771738587	0.39164190939297305
catalysis	0.0	0.6179245283018868	0.44658883256697357	0.9303571428571429	0.042140425895664156	0.40287865281050494	0.1863302785641102	0.01985816893216406	0.8008981116129407	0.24744905341149614	0.12433146914253763	0.7220833928130312	0.08695434771738587	0.39164190939297305
reaction	0.0	0.6179245283018868	0.44658883256697357	0.9303571428571429	0.042140425895664156	0.40287865281050494	0.1863302785641102	0.01985816893216406	0.8008981116129407	0.24744905341149614	0.12433146914253763	0.7220833928130312	0.08695434771738587	0.39164190939297305
binding	0.0	0.8738207547169812	0.293295564640785	0.28035714285714286	0.03616418179810159	0.2778936078290004	0.23559510053522492	0.0080566581896704	0.6301296129012933	0.15096685199965795	0.04824548232608999	0.5970962576329961	0.21084625659854422	0.10678469639464952
catalysis	0.0	0.8738207547169812	0.293295564640785	0.28035714285714286	0.03616418179810159	0.2778936078290004	0.23559510053522492	0.0080566581896704	0.6301296129012933	0.15096685199965795	0.04824548232608999	0.5970962576329961	0.21084625659854422	0.10678469639464952
reaction	0.0	0.8738207547169812	0.293295564640785	0.28035714285714286	0.03616418179810159	0.2778936078290004	0.23559510053522492	0.0080566581896704	0.6301296129012933	0.15096685199965795	0.04824548232608999	0.5970962576329961	0.21084625659854422	0.10678469639464952
catalysis	1.0	0.8903301886792454	0.49838050970028436	0.9446428571428571	0.025616747713558752	0.36685224419332385	0.17126596499699429	0.01049883168892381	0.8005531601104962	0.22845458902664587	0.10732164272998443	0.7617857652683124	0.6661833091654583	0.41579223057018966
reaction	1.0	0.8903301886792454	0.49838050970028436	0.9446428571428571	0.025616747713558752	0.36685224419332385	0.17126596499699429	0.01049883168892381	0.8005531601104962	0.22845458902664587	0.10732164272998443	0.7617857652683124	0.6661833091654583	0.41579223057018966
reaction	1.0	0.6533018867924527	0.34745759094265954	0.8267857142857142	0.020883845251189827	0.26500807836927953	0.07981621033599409	0.006733773680233613	0.5997440192128308	0.168381451535918	0.11784905539711442	0.46710605001591743	0.02415120756037802	0.2517785196572534
binding	0.0	0.884433962264151	0.26269150390493773	0.23392857142857143	0.009894590948748871	0.23523520486093943	0.09226002513746125	0.008808785152082227	0.6056020165185227	0.16391824449004774	0.12843438586856193	0.5709954018239839	0.12583486317173004	0.18186257842356005
binding	0.0	0.884433962264151	0.455488946944255	0.8839285714285714	0.04180467926550322	0.42119529633386643	0.18936087580102343	0.014270698850934035	0.831901528887871	0.2936208018122753	0.09077175182230585	0.7983401019404683	0.335516775838792	0.34682807140072125
binding	0.0	0.8926886792452831	0.1897730518027009	0.033928571428571426	0.0029944045746235263	0.12048143598633446	0.07738955288435856	0.01488893693606928	0.5245178193245148	0.1681720422135404	0.07346844275426123	0.4355891962415018	0.05803147300222154	0.10004739218278416
binding	0.0	0.8903301886792454	0.48331567868551045	0.7696428571428571	0.028307618813731634	0.3911693701962339	0.15475564377435966	0.00757908142810578	0.7792598702028845	0.24898435726850995	0.09645645732170845	0.7284399433708091	0.02685134256712836	0.2848755922381845
catalysis	0.0	0.8903301886792454	0.48331567868551045	0.7696428571428571	0.028307618813731634	0.3911693701962339	0.15475564377435966	0.00757908142810578	0.7792598702028845	0.24898435726850995	0.09645645732170845	0.7284399433708091	0.02685134256712836	0.2848755922381845
reaction	0.0	0.8903301886792454	0.48331567868551045	0.7696428571428571	0.028307618813731634	0.3911693701962339	0.15475564377435966	0.00757908142810578	0.7792598702028845	0.24898435726850995	0.09645645732170845	0.7284399433708091	0.02685134256712836	0.2848755922381845
catalysis	1.0	0.8903301886792454	0.5264670507850244	0.9428571428571428	0.03252224542028796	0.3788101006292892	0.17024647758518974	0.010508797646478461	0.7733267043608388	0.24247407841328797	0.15764588752683625	0.7301990478312703	0.9902995149757489	0.5211249670158284
reaction	1.0	0.8903301886792454	0.5264670507850244	0.9428571428571428	0.03252224542028796	0.3788101006292892	0.17024647758518974	0.010508797646478461	0.7733267043608388	0.24247407841328797	0.15764588752683625	0.7301990478312703	0.9902995149757489	0.5211249670158284
binding	0.0	0.14740566037735847	0.4785914239777175	0.9125	0.02723310714574451	0.3511674599847934	0.16124620691396932	0.009079664650331033	0.7690668107321436	0.24136196728609208	0.09754959504017234	0.6674625215339098	0.07855392769638483	0.3791820975701331
binding	0.0	0.16273584905660377	0.6363664030790156	0.9357142857142857	0.07780342223685473	0.49923459977403295	0.2185628988517856	0.019369781951447156	0.8564497193901905	0.26998980726094457	0.10180144326301317	0.8397265014874182	0.8737936896844843	0.6269696965718778
catalysis	1.0	0.8596698113207548	0.1623039689994702	0.014285714285714284	0.013973679082085457	0.19019967476018923	0.05023096305696565	0.012053319178806542	0.47841582330228954	0.09297769266099852	0.08623615502873284	0.34138273952522113	0.0011500575028751438	0.07429676433482249
reaction	1.0	0.8596698113207548	0.1623039689994702	0.014285714285714284	0.013973679082085457	0.19019967476018923	0.05023096305696565	0.012053319178806542	0.47841582330228954	0.09297769266099852	0.08623615502873284	0.34138273952522113	0.0011500575028751438	0.07429676433482249
binding	0.0	0.8950471698113207	0.44461066395803694	0.8142857142857143	0.03801136225526236	0.4086176848965146	0.1511406246355628	0.013560307777065999	0.7617157397591545	0.23001586401371954	0.07083342600993198	0.771234043582621	0.02205110255512776	0.35337239359404726
binding	0.0	0.9811320754716981	0.252142093505409	0.012499999999999999	0.007194773237893105	0.15899022371475996	0.08374522466233826	0.016230028130394123	0.5878179645820479	0.19914794572612293	0.1354721291495004	0.4263087992657433	0.1805733143800047	0.15686812501558953
catalysis	0.0	0.8596698113207548	0.252142093505409	0.012499999999999999	0.007194773237893105	0.15899022371475996	0.08374522466233826	0.016230028130394123	0.5878179645820479	0.19914794572612293	0.1354721291495004	0.4263087992657433	0.11477002421549651	0.15686812501558953
reaction	0.0	0.8596698113207548	0.252142093505409	0.012499999999999999	0.007194773237893105	0.15899022371475996	0.08374522466233826	0.016230028130394123	0.5878179645820479	0.19914794572612293	0.1354721291495004	0.4263087992657433	0.11477002421549651	0.15686812501558953
catalysis	1.0	0.14386792452830188	0.4705669328624965	0.1839285714285714	0.01922784215490027	0.23410878475001837	0.09438048960112963	0.012473137434985362	0.6031955936492308	0.1786673859412144	0.11368724745829663	0.5270980813874131	0.017000850042502125	0.23329819397712306
reaction	1.0	0.14386792452830188	0.4705669328624965	0.1839285714285714	0.01922784215490027	0.23410878475001837	0.09438048960112963	0.012473137434985362	0.6031955936492308	0.1786673859412144	0.11368724745829663	0.5270980813874131	0.017000850042502125	0.23329819397712306
catalysis	1.0	0.4044811320754717	0.28134926792929316	0.38749999999999996	0.03363219148302423	0.28865338323247525	0.12077784482282049	0.013916420989649616	0.6881319209048653	0.2247590339092825	0.11222908156136083	0.5864790663962353	0.021965383983484885	0.1622703087318456
reaction	1.0	0.4044811320754717	0.28134926792929316	0.38749999999999996	0.03363219148302423	0.28865338323247525	0.12077784482282049	0.013916420989649616	0.6881319209048653	0.2247590339092825	0.11222908156136083	0.5864790663962353	0.021965383983484885	0.1622703087318456
catalysis	1.0	0.6132075471698113	0.3406754160236577	0.8571428571428571	0.02902128129977009	0.30258079530970305	0.09656683930569696	0.007751696217795463	0.6216746971204818	0.16466101880976045	0.10589608601699212	0.49552804781010257	0.03255162758137907	0.2678432880985232
reaction	1.0	0.6132075471698113	0.3406754160236577	0.8571428571428571	0.02902128129977009	0.30258079530970305	0.09656683930569696	0.007751696217795463	0.6216746971204818	0.16466101880976045	0.10589608601699212	0.49552804781010257	0.03255162758137907	0.2678432880985232
catalysis	1.0	0.8903301886792454	0.31815422128716875	0.7339285714285714	0.017398493693369203	0.2015372163438183	0.09880260294093847	0.004969377062261469	0.6401136420586125	0.176095697304653	0.06366037895083991	0.6273962323882308	0.00015000750037501878	0.17513183822593073
reaction	1.0	0.8903301886792454	0.31815422128716875	0.7339285714285714	0.017398493693369203	0.2015372163438183	0.09880260294093847	0.004969377062261469	0.6401136420586125	0.176095697304653	0.06366037895083991	0.6273962323882308	0.00015000750037501878	0.17513183822593073
catalysis	1.0	0.6132075471698113	0.4803056723358359	0.8428571428571427	0.03697580546184827	0.42090865264758826	0.17833649163872745	0.022502543084050242	0.7968410700618023	0.26151501745192957	0.09367786282718024	0.7755071971564029	0.016100805040252013	0.37984900141651423
reaction	1.0	0.6132075471698113	0.4803056723358359	0.8428571428571427	0.03697580546184827	0.42090865264758826	0.17833649163872745	0.022502543084050242	0.7968410700618023	0.26151501745192957	0.09367786282718024	0.7755071971564029	0.016100805040252013	0.37984900141651423
binding	0.0	0.9198113207547169	0.30143680552428065	0.0	0.005186852263903749	0.17369694831405644	0.06519228758962373	0.010601280998445109	0.5484450971224342	0.16555743286730107	0.08803793411767019	0.5418184593769392	0.18690220225296977	0.09261298965905199
binding	0.0	0.8596698113207548	0.35952968141856	0.8732142857142856	0.022443035152322426	0.3542869494768668	0.1463804159806147	0.018040198409768293	0.7385236720291317	0.24937173717687686	0.09246304904922571	0.6510654156413479	0.192059602980149	0.24295779732687087
catalysis	0.0	0.8596698113207548	0.35952968141856	0.8732142857142856	0.022443035152322426	0.3542869494768668	0.1463804159806147	0.018040198409768293	0.7385236720291317	0.24937173717687686	0.09246304904922571	0.6510654156413479	0.192059602980149	0.24295779732687087
reaction	0.0	0.8596698113207548	0.35952968141856	0.8732142857142856	0.022443035152322426	0.3542869494768668	0.1463804159806147	0.018040198409768293	0.7385236720291317	0.24937173717687686	0.09246304904922571	0.6510654156413479	0.192059602980149	0.24295779732687087
binding	0.0	0.9174528301886793	0.4561795793763027	0.8089285714285714	0.033363946226877876	0.3924564675297366	0.15793373973666885	0.018577827865842708	0.7848213121870717	0.270324151387926	0.07274228003122112	0.8188539502218276	0.21791089554477724	0.36784341937880793
binding	0.0	0.6120283018867925	0.3499989538563017	0.3232142857142857	0.018537828109417943	0.2771546045753147	0.10853367963949839	0.0053501757498193156	0.673510096025128	0.24914291785203344	0.13139062740994645	0.5544992355142648	0.05350267513375669	0.18534544437719977
catalysis	0.0	0.6120283018867925	0.3499989538563017	0.3232142857142857	0.018537828109417943	0.2771546045753147	0.10853367963949839	0.0053501757498193156	0.673510096025128	0.24914291785203344	0.13139062740994645	0.5544992355142648	0.05350267513375669	0.18534544437719977
reaction	0.0	0.6120283018867925	0.3499989538563017	0.3232142857142857	0.018537828109417943	0.2771546045753147	0.10853367963949839	0.0053501757498193156	0.673510096025128	0.24914291785203344	0.13139062740994645	0.5544992355142648	0.05350267513375669	0.18534544437719977
catalysis	1.0	0.8903301886792454	0.27753105719782944	0.5375	0.022996898467224334	0.23814027143925418	0.09308359064869794	0.009587010809968663	0.6481402001528064	0.16996623723020382	0.08164166702236636	0.5538767189980258	0.5708856871415	0.18423875157700445
reaction	1.0	0.8903301886792454	0.27753105719782944	0.5375	0.022996898467224334	0.23814027143925418	0.09308359064869794	0.009587010809968663	0.6481402001528064	0.16996623723020382	0.08164166702236636	0.5538767189980258	0.5708856871415	0.18423875157700445
binding	0.0	0.8596698113207548	0.48056465949785376	0.95	0.024153069960691675	0.36653872766145723	0.25357656983424764	0.02136609355958611	0.7932391585526951	0.259397686901258	0.11992922931016635	0.73660460722701	0.4882744137206861	0.44513862541665083
catalysis	0.0	0.8596698113207548	0.48056465949785376	0.95	0.024153069960691675	0.36653872766145723	0.25357656983424764	0.02136609355958611	0.7932391585526951	0.259397686901258	0.11992922931016635	0.73660460722701	0.4882744137206861	0.44513862541665083
reaction	0.0	0.8596698113207548	0.48056465949785376	0.95	0.024153069960691675	0.36653872766145723	0.25357656983424764	0.02136609355958611	0.7932391585526951	0.259397686901258	0.11992922931016635	0.73660460722701	0.4882744137206861	0.44513862541665083
catalysis	1.0	0.8903301886792454	0.3576559298558973	0.8839285714285714	0.03130239916131028	0.3378138951310715	0.14776573986162125	0.009715081623626783	0.7357928917769442	0.23516197509000658	0.07773391869576503	0.6080366986520588	0.303765188259413	0.23849295484352048
reaction	1.0	0.8903301886792454	0.3576559298558973	0.8839285714285714	0.03130239916131028	0.3378138951310715	0.14776573986162125	0.009715081623626783	0.7357928917769442	0.23516197509000658	0.07773391869576503	0.6080366986520588	0.303765188259413	0.23849295484352048
catalysis	1.0	0.8903301886792454	0.3201414338922393	0.7714285714285714	0.01965313142406013	0.26933516635998955	0.09726383580152254	0.0006576413155918043	0.6413585565853451	0.1680711648767815	0.060855015723223764	0.5458027736291159	0.3565821148200268	0.13962708522322245
reaction	1.0	0.8903301886792454	0.3201414338922393	0.7714285714285714	0.01965313142406013	0.26933516635998955	0.09726383580152254	0.0006576413155918043	0.6413585565853451	0.1680711648767815	0.060855015723223764	0.5458027736291159	0.3565821148200268	0.13962708522322245
binding	0.0	0.884433962264151	0.3548679125022381	0.6214285714285713	0.01823016878567804	0.26565526606720435	0.11867307144941881	0.007396298792218533	0.693878709964993	0.23244812868890685	0.11197745547033419	0.5891797661903042	0.1312565628281414	0.23216393231713642
catalysis	1.0	0.4386792452830189	0.4047233522814151	0.8482142857142856	0.06256135177498524	0.4161532786803104	0.18807276980367416	0.01700061872687589	0.7368040630467965	0.261561492105721	0.05200575926858866	0.7244535436361659	0.00020001000050002502	0.30618238244835105
reaction	1.0	0.5129716981132075	0.4047233522814151	0.8482142857142856	0.06256135177498524	0.4161532786803104	0.18807276980367416	0.01700061872687589	0.7368040630467965	0.261561492105721	0.05200575926858866	0.7244535436361659	0.00020001000050002502	0.30618238244835105
binding	0.0	0.10141509433962265	0.24922746020587436	0.8803571428571428	0.008360120938553584	0.3406221074950774	0.13714087785560342	0.007310661300597899	0.7319706231886636	0.41891373463065085	0.015117033631116833	0.6962692908431575	0.006300315015750788	0.20840088797984588
binding	0.0	0.884433962264151	0.1619356317023781	0.5249999999999999	0.001542252566571185	0.02708150203754954	0.07694543434603586	0.006401740276695488	0.6002856445569675	0.16533599481100103	0.05777661141811063	0.42187506354204385	0.01825091254562728	0.10402518480982084
catalysis	1.0	0.034198113207547176	0.32729112392686655	0.11428571428571428	0.006337237925312698	0.2705701975551644	0.17037304660060082	0.02398403865276382	0.6528263920561644	0.5505162851519962	0.005460188834430472	0.6803831281548788	0.049752487624381225	0.204383711267393
reaction	1.0	0.034198113207547176	0.32729112392686655	0.11428571428571428	0.006337237925312698	0.2705701975551644	0.17037304660060082	0.02398403865276382	0.6528263920561644	0.5505162851519962	0.005460188834430472	0.6803831281548788	0.049752487624381225	0.204383711267393
binding	0.0	0.884433962264151	0.444678905019775	0.8392857142857142	0.07561054596742205	0.6369478560983752	0.26116811002572105	0.02443645274801642	0.888081257311363	0.8687009016298807	0.005097058802486612	0.9135922049670562	0.0009000450022501126	0.41890619892376424
regulation	0.0	0.10023584905660377	0.41056741814688547	0.7714285714285714	0.06402946839371723	0.5761312474257353	0.2192269527271617	0.0018639626640164515	0.8573424744726363	0.8016133719804526	0.0068123505483380295	0.9009969336108554	0.002200110005500275	0.356926150901436
binding	0.0	0.9658018867924529	0.41056741814688547	0.7714285714285714	0.06402946839371723	0.5761312474257353	0.2192269527271617	0.0018639626640164515	0.8573424744726363	0.8016133719804526	0.0068123505483380295	0.9009969336108554	0.002200110005500275	0.356926150901436
catalysis	0.0	0.24882075471698112	0.41056741814688547	0.7714285714285714	0.06402946839371723	0.5761312474257353	0.2192269527271617	0.0018639626640164515	0.8573424744726363	0.8016133719804526	0.0068123505483380295	0.9009969336108554	0.002200110005500275	0.356926150901436
reaction	0.0	0.9658018867924529	0.41056741814688547	0.7714285714285714	0.06402946839371723	0.5761312474257353	0.2192269527271617	0.0018639626640164515	0.8573424744726363	0.8016133719804526	0.0068123505483380295	0.9009969336108554	0.002200110005500275	0.356926150901436
regulation	0.0	0.4386792452830189	0.30292824270491703	0.8071428571428572	0.018217158316763665	0.46931728472065426	0.19413161123318287	0.012660104671834784	0.8239068916789779	0.6493405357346033	0.007828199633813466	0.8263022508507987	0.03540177008850443	0.32522590054993306
binding	0.0	0.9846698113207548	0.30292824270491703	0.8071428571428572	0.018217158316763665	0.46931728472065426	0.19413161123318287	0.012660104671834784	0.8239068916789779	0.6493405357346033	0.007828199633813466	0.8263022508507987	0.03540177008850443	0.32522590054993306
catalysis	0.0	0.9846698113207548	0.30292824270491703	0.8071428571428572	0.018217158316763665	0.46931728472065426	0.19413161123318287	0.012660104671834784	0.8239068916789779	0.6493405357346033	0.007828199633813466	0.8263022508507987	0.03540177008850443	0.32522590054993306
reaction	0.0	0.9846698113207548	0.30292824270491703	0.8071428571428572	0.018217158316763665	0.46931728472065426	0.19413161123318287	0.012660104671834784	0.8239068916789779	0.6493405357346033	0.007828199633813466	0.8263022508507987	0.03540177008850443	0.32522590054993306
binding	0.0	0.616745283018868	0.27545011590555235	0.869642857142857	0.01312784553831098	0.27511058875773375	0.1126445719071662	0.002660486774355905	0.6416139236677518	0.20383997209683655	0.038112105410014495	0.6352251335673315	0.04380219010950548	0.1558388875833794
binding	0.0	0.18042452830188677	0.23909920638995003	0.27678571428571425	1.0985427693936776e-05	0.03552293465806011	0.03771190037510339	0.004632351503189524	0.28825487191739624	0.029563300942987404	0.048703957718250715	0.18502369160218962	0.001350067503375169	0.02287427680973156
catalysis	1.0	0.5094339622641508	0.16871616225844646	0.825	0.004161979361433466	0.11451006575617359	0.04735446545398198	0.00638232225994996	0.437419109516243	0.05996346550918971	0.10856857898764448	0.4733791812750368	0.37321866093304673	0.160381185434715
reaction	1.0	0.5106132075471699	0.16871616225844646	0.825	0.004161979361433466	0.11451006575617359	0.04735446545398198	0.00638232225994996	0.437419109516243	0.05996346550918971	0.10856857898764448	0.4733791812750368	0.37321866093304673	0.160381185434715
catalysis	1.0	0.9492924528301887	0.25819511091792235	0.7374999999999999	0.0008383402790015009	0.043964367278570685	0.11860198474213313	0.01095144767281932	0.393680288712257	0.051126720161234894	0.06947308766482665	0.19041674926046182	0.04110205510275514	0.08768210216494318
reaction	1.0	0.5058962264150944	0.19825902162974426	0.7374999999999999	0.0008383402790015009	0.043964367278570685	0.11860198474213313	0.01095144767281932	0.393680288712257	0.051126720161234894	0.06947308766482665	0.19041674926046182	0.04110205510275514	0.08768210216494318
binding	0.0	0.9115566037735849	0.08731361960109033	0.8678571428571428	0.0008072529115131554	0.08695868081648886	0.0670043917876638	0.017263459386434206	0.3564656849813707	0.0423082912944802	0.05447529657201064	0.3409020358167015	0.029051452572628634	0.11012446683794372
reaction	0.0	0.1403301886792453	0.08731361960109033	0.8678571428571428	0.0008072529115131554	0.08695868081648886	0.0670043917876638	0.017263459386434206	0.3564656849813707	0.0423082912944802	0.05447529657201064	0.3409020358167015	0.029051452572628634	0.11012446683794372
catalysis	1.0	0.015330188679245293	0.2981456131129867	0.8535714285714285	0.011478041547798272	0.2746828626321157	0.2425876051811567	0.008202990748755551	0.7615839373940414	0.4017618535784703	0.013805657732350535	0.5251179157855068	0.18605930296514825	0.2746619860869154
reaction	1.0	0.015330188679245293	0.2981456131129867	0.8535714285714285	0.011478041547798272	0.2746828626321157	0.2425876051811567	0.008202990748755551	0.7615839373940414	0.4017618535784703	0.013805657732350535	0.5251179157855068	0.18605930296514825	0.2746619860869154
catalysis	1.0	0.9245283018867925	0.4804931297102488	0.9410714285714286	0.45964690908311645	0.5306825473240608	0.2240998598204896	0.07265351733466793	0.8674716921727755	0.5128116719113723	0.06948574197501367	0.8206599780377841	0.8054902745137258	0.6688625482290945
reaction	1.0	0.9245283018867925	0.4804931297102488	0.9410714285714286	0.45964690908311645	0.5306825473240608	0.2240998598204896	0.07265351733466793	0.8674716921727755	0.5128116719113723	0.06948574197501367	0.8206599780377841	0.8054902745137258	0.6688625482290945
catalysis	1.0	0.9492924528301887	0.347479789842261	0.8410714285714285	0.07352558005780857	0.29382584615732577	0.23072764259715944	0.0236815727586558	0.7377215310727011	0.40075854781720943	0.08346194087234629	0.51098460111029	0.04125206260313016	0.23840893546129924
binding	0.0	0.34316037735849053	0.3386002300016477	0.9196428571428571	0.06944603273145146	0.40007267985029804	0.17028375476096147	0.03040024325963425	0.7888618784425709	0.49987531533838564	0.06063502540766468	0.7051252921369907	0.02345117255862793	0.39361636487517215
reaction	0.0	0.34316037735849053	0.3386002300016477	0.9196428571428571	0.06944603273145146	0.40007267985029804	0.17028375476096147	0.03040024325963425	0.7888618784425709	0.49987531533838564	0.06063502540766468	0.7051252921369907	0.02345117255862793	0.39361636487517215
binding	0.0	0.24882075471698112	0.1847947430216904	0.7999999999999999	0.0014248292580104553	0.18777607999866977	0.07807727343179442	0.012311920176863708	0.575689057873708	0.2419685982082277	0.058510561408958155	0.5075518969704925	0.20401020051002552	0.1808294025828083
catalysis	1.0	0.9846698113207548	0.24378133017029818	0.8910714285714285	0.011994174502848497	0.20718387302311728	0.16019117614852185	0.019117054077547428	0.6254135595245894	0.1559658844657111	0.04384713612762242	0.48007566547484815	0.4835741787089355	0.2554845620949183
reaction	1.0	0.9846698113207548	0.24378133017029818	0.8910714285714285	0.011994174502848497	0.20718387302311728	0.16019117614852185	0.019117054077547428	0.6254135595245894	0.1559658844657111	0.04384713612762242	0.48007566547484815	0.4835741787089355	0.2554845620949183
binding	0.0	0.6014150943396226	0.42699131512615324	0.9249999999999999	0.01541355533005624	0.3129705092353853	0.08265421708771575	0.011698362237541421	0.5596009316820872	0.10582547401146518	0.03305062468732294	0.6136372618157441	0.04145207260363019	0.2248227387955559
binding	0.0	0.5377358490566038	0.22451350749763394	0.8285714285714285	0.006339128269913786	0.23231726171078018	0.06892017854901325	0.016633732002165974	0.4931828367248468	0.10023840048479296	0.026684143891382406	0.5330364927106652	5.0002500125006255e-05	0.12499589749110249
binding	0.0	0.5554245283018868	0.3619625163785948	0.869642857142857	0.02756196588059783	0.30538620841896025	0.29081386769704876	0.025599147796059107	0.5960731174032349	0.11689929048868353	0.053523303082555894	0.6516149402712608	0.5640282014100706	0.30368149302442204
binding	0.0	0.232311320754717	0.22109405477753108	0.43749999999999994	0.006191558939556751	0.21328232941887412	0.07050809954578406	0.014304873092125124	0.4874113347212603	0.08439437086636489	0.0519142588718517	0.5218489220193268	0.02331545148686006	0.07921452380045921
binding	0.0	0.29952830188679247	0.2725272607913504	0.8678571428571428	0.009210316816022884	0.23901475862278235	0.13118173119850757	0.013897039679930074	0.7002381740817014	0.0021867226763884863	0.005945724982221913	0.6202138307737338	0.6178308915445773	0.17570947147870172
reaction	0.0	0.29952830188679247	0.2725272607913504	0.8678571428571428	0.009210316816022884	0.23901475862278235	0.13118173119850757	0.013897039679930074	0.7002381740817014	0.0021867226763884863	0.005945724982221913	0.6202138307737338	0.6178308915445773	0.17570947147870172
regulation	0.0	0.23938679245283018	0.5812744895382769	0.9142857142857143	0.2086481774653124	0.820483792958833	0.4462599383541898	0.01964893888405535	0.9318211078213264	0.8427379729794886	0.018253501751818897	0.976385039291011	0.35029608623288305	0.41886287642980635
binding	0.0	0.9351415094339623	0.5812744895382769	0.9142857142857143	0.2086481774653124	0.820483792958833	0.26714187032647496	0.01964893888405535	0.9318211078213264	0.8427379729794886	0.018253501751818897	0.976385039291011	0.3170658532926647	0.41886287642980635
catalysis	0.0	0.9351415094339623	0.5812744895382769	0.9142857142857143	0.2086481774653124	0.820483792958833	0.26714187032647496	0.01964893888405535	0.9318211078213264	0.8427379729794886	0.018253501751818897	0.976385039291011	0.3170658532926647	0.41886287642980635
reaction	0.0	0.9351415094339623	0.5812744895382769	0.9142857142857143	0.2086481774653124	0.820483792958833	0.26714187032647496	0.01964893888405535	0.9318211078213264	0.8427379729794886	0.018253501751818897	0.976385039291011	0.3170658532926647	0.41886287642980635
binding	0.0	0.9492924528301887	0.5664102708013835	0.6660714285714285	0.14634792972968289	0.7601150650460027	0.39749767711158607	0.0027926320678982462	0.9304145294561348	0.8590587778697529	0.02193726878810985	0.9466961108984498	0.10331945168687005	0.4329768198401268
catalysis	0.0	0.9492924528301887	0.5664102708013835	0.6660714285714285	0.14634792972968289	0.7601150650460027	0.39749767711158607	0.0027926320678982462	0.9304145294561348	0.8590587778697529	0.02193726878810985	0.9466961108984498	0.10331945168687005	0.4329768198401268
reaction	0.0	0.9492924528301887	0.5664102708013835	0.6660714285714285	0.14634792972968289	0.7601150650460027	0.39749767711158607	0.0027926320678982462	0.9304145294561348	0.8590587778697529	0.02193726878810985	0.9466961108984498	0.10331945168687005	0.4329768198401268
catalysis	1.0	0.9351415094339623	0.5885458624299791	0.8749999999999999	0.1430042392186888	0.7818036908397803	0.4521694233917359	0.028311797016275498	0.955188225567515	0.8431125040129838	0.007028203877874421	0.9415762514432842	0.431471573578679	0.5386837050972196
reaction	1.0	0.9351415094339623	0.5885458624299791	0.8749999999999999	0.1430042392186888	0.7818036908397803	0.4521694233917359	0.028311797016275498	0.955188225567515	0.8431125040129838	0.007028203877874421	0.9415762514432842	0.431471573578679	0.5386837050972196
binding	0.0	0.9351415094339623	0.5347776610506652	0.4482142857142857	0.09524357315572266	0.7027415397143988	0.3438748932194325	0.026875084019262377	0.907616839115474	0.8458681776024958	0.0339959989991414	0.9292301952418257	0.04617373725829149	0.4250698082914002
catalysis	0.0	0.35966981132075476	0.5347776610506652	0.4482142857142857	0.09524357315572266	0.7027415397143988	0.3438748932194325	0.026875084019262377	0.907616839115474	0.8458681776024958	0.0339959989991414	0.9292301952418257	0.026508468280556887	0.4250698082914002
reaction	0.0	0.35966981132075476	0.5347776610506652	0.4482142857142857	0.09524357315572266	0.7027415397143988	0.3438748932194325	0.026875084019262377	0.907616839115474	0.8458681776024958	0.0339959989991414	0.9292301952418257	0.026508468280556887	0.4250698082914002
binding	0.0	0.3620283018867924	0.5056831254877221	0.9142857142857143	0.21263779949182016	0.6732317961524468	0.42552553104775653	0.014025862987620865	0.9444257386912465	0.8002163985635472	0.011150491432569637	0.9267985226859303	0.2777638881944098	0.4060591102609983
catalysis	0.0	0.3620283018867924	0.5056831254877221	0.9142857142857143	0.21263779949182016	0.6732317961524468	0.42552553104775653	0.014025862987620865	0.9444257386912465	0.8002163985635472	0.011150491432569637	0.9267985226859303	0.2777638881944098	0.4060591102609983
reaction	0.0	0.3620283018867924	0.5056831254877221	0.9142857142857143	0.21263779949182016	0.6732317961524468	0.42552553104775653	0.014025862987620865	0.9444257386912465	0.8002163985635472	0.011150491432569637	0.9267985226859303	0.2777638881944098	0.4060591102609983
binding	0.0	0.9351415094339623	0.5365691944666555	0.2785714285714286	0.181861152614018	0.7484925593289448	0.2709295286115371	0.016192733791994394	0.8990486556771434	0.8379565512453057	0.025933013240934805	0.9226056601871074	0.22788282271256421	0.40615231926315
catalysis	0.0	0.3620283018867924	0.5365691944666555	0.2785714285714286	0.181861152614018	0.7484925593289448	0.2709295286115371	0.016192733791994394	0.8990486556771434	0.8379565512453057	0.025933013240934805	0.9226056601871074	0.004514511439857709	0.40615231926315
reaction	0.0	0.3620283018867924	0.5365691944666555	0.2785714285714286	0.181861152614018	0.7484925593289448	0.2709295286115371	0.016192733791994394	0.8990486556771434	0.8379565512453057	0.025933013240934805	0.9226056601871074	0.004514511439857709	0.40615231926315
catalysis	1.0	0.9351415094339623	0.5280727711895353	0.8428571428571427	0.1197086119666517	0.7075226668253658	0.3072643720562357	0.01826176201860762	0.9176605912194851	0.8592200722564406	0.028475750861746356	0.941485532955993	0.14311429857207145	0.42994161965738464
